run	set	worker	status	tsload	tssend	doc1img	doc1txt	doc1keys	doc1rel	doc2img	doc2txt	doc2keys	doc2rel	doc3img	doc3txt	doc3keys	doc3rel	doc4img	doc4txt	doc4keys	doc4rel	doc5img	doc5txt	doc5keys	doc5rel	kfails	tfails	comment
2	422	204	Preview	13/09/2011 19:35:22	13/09/2011 19:36:03	40.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	234	511	Preview	13/09/2011 19:35:59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	422	204	Accepted	13/09/2011 19:36:08	13/09/2011 19:41:21	94.37	0.00	1	28	47.69	0.00	2	36	62.98	0.00	2	7	32.84	0.00	2	17	74.30	0.00	2	77	0	0	""
2	64	511	Rejected	13/09/2011 19:36:12	13/09/2011 19:43:21	73.19	0.00	1	0	99.31	0.00	1	0	71.81	0.00	1	1	27.38	0.00	1	0	154.01	0.00	1	0	2	0	""
2	728	91	Preview	13/09/2011 19:36:52	13/09/2011 19:37:05	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	674	709	Preview	13/09/2011 19:40:56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	674	709	Accepted	13/09/2011 19:41:07	13/09/2011 19:44:45	59.96	0.00	2	97	31.85	0.00	2	96	31.66	0.00	2	0	37.62	0.00	1	25	56.94	0.00	2	48	0	0	""
2	409	572	Preview	13/09/2011 19:41:21	13/09/2011 19:49:02	202.62	10.00	NA	NA	123.17	6.81	NA	NA	117.59	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	110	204	Accepted	13/09/2011 19:41:27	13/09/2011 19:45:14	53.08	0.00	1	49	90.44	0.00	1	38	42.60	0.00	2	46	22.57	0.00	1	19	16.67	0.00	2	80	0	0	""
2	233	511	Preview	13/09/2011 19:43:33	13/09/2011 19:56:27	772.12	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	617	709	Preview	13/09/2011 19:44:49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	524	204	Accepted	13/09/2011 19:45:18	13/09/2011 19:49:31	86.71	0.00	1	53	56.77	0.00	2	34	36.95	0.00	1	41	27.99	0.00	1	13	44.07	0.00	2	49	0	0	""
2	5	204	Accepted	13/09/2011 19:49:35	13/09/2011 19:53:16	93.61	0.00	1	20	48.93	0.00	1	73	33.04	0.00	1	79	27.43	0.00	2	57	18.05	0.00	1	77	0	0	""
2	825	204	Accepted	13/09/2011 19:53:26	13/09/2011 19:57:22	95.46	0.00	2	38	29.66	0.00	2	85	72.84	0.00	1	50	23.80	0.00	2	8	14.12	0.00	2	91	0	0	""
2	673	297	Preview	13/09/2011 19:54:06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	620	204	Rejected	13/09/2011 19:57:26	13/09/2011 20:00:14	78.20	0.00	2	59	25.08	0.00	2	40	13.19	0.00	1	21	11.67	0.00	2	16	36.91	0.00	2	36	1	0	""
2	387	706	Preview	13/09/2011 19:58:21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	676	131	Preview	13/09/2011 19:58:24	13/09/2011 19:59:17	50.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	73	706	Preview	13/09/2011 19:58:52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	73	706	Skipped	13/09/2011 19:59:00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	815	12	Preview	13/09/2011 19:59:23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	426	204	Preview	13/09/2011 20:00:19	13/09/2011 20:06:30	370.06	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	71	706	Preview	13/09/2011 20:01:21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	216	242	Preview	13/09/2011 20:01:27	13/09/2011 20:01:49	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	436	242	Preview	13/09/2011 20:01:52	13/09/2011 20:03:43	110.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	546	697	Preview	13/09/2011 20:04:14	13/09/2011 20:04:25	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	48	331	Preview	13/09/2011 20:06:05	13/09/2011 20:06:17	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	426	204	Accepted	13/09/2011 20:06:34	13/09/2011 20:11:48	178.68	0.00	1	1	79.81	0.00	2	34	19.53	0.00	2	21	16.36	0.00	1	46	17.79	0.00	2	41	0	0	""
2	749	746	Preview	13/09/2011 20:07:12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	435	322	Preview	13/09/2011 20:07:27	13/09/2011 20:07:38	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	215	738	Preview	13/09/2011 20:10:36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	445	386	Preview	13/09/2011 20:11:35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	831	386	Preview	13/09/2011 20:11:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	228	204	Accepted	13/09/2011 20:11:54	13/09/2011 20:20:59	236.15	0.00	2	1	81.77	0.00	2	4	67.91	0.00	1	4	31.17	0.00	1	6	127.68	0.00	1	7	0	0	"Nothing is best"
2	831	386	Accepted	13/09/2011 20:11:57	13/09/2011 20:15:12	66.96	0.00	2	49	22.38	0.00	2	7	40.79	0.00	2	18	34.16	0.00	2	65	29.32	0.00	1	32	0	0	""
2	507	279	Preview	13/09/2011 20:12:34	13/09/2011 20:14:29	110.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	507	279	Skipped	13/09/2011 20:14:38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	271	386	Preview	13/09/2011 20:15:16	13/09/2011 20:15:47	30.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	271	386	Accepted	13/09/2011 20:15:50	13/09/2011 20:18:04	23.31	0.00	1	31	20.29	0.00	1	83	28.17	0.00	1	91	43.26	0.00	1	30	18.30	0.00	2	93	0	0	""
2	213	525	Preview	13/09/2011 20:17:06	13/09/2011 20:17:30	20.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	212	386	Accepted	13/09/2011 20:18:06	13/09/2011 20:21:22	37.41	0.00	1	70	50.77	0.00	1	49	25.55	0.00	2	83	62.94	0.00	2	49	18.20	0.00	2	73	0	0	""
2	755	279	Preview	13/09/2011 20:18:34	13/09/2011 20:18:45	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	374	279	Preview	13/09/2011 20:19:37	13/09/2011 20:19:53	10.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	374	279	Skipped	13/09/2011 20:19:58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	456	204	Preview	13/09/2011 20:21:08	13/09/2011 20:22:02	50.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	207	386	Accepted	13/09/2011 20:21:25	13/09/2011 20:25:16	59.25	0.00	2	8	52.47	0.00	2	37	83.53	0.00	1	51	18.41	0.00	2	57	17.47	0.00	2	66	0	0	""
2	456	204	Skipped	13/09/2011 20:22:06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	167	204	Preview	13/09/2011 20:22:25	13/09/2011 20:22:47	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	512	386	Preview	13/09/2011 20:25:20	13/09/2011 20:25:41	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	457	254	Preview	13/09/2011 20:27:07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	457	254	Accepted	13/09/2011 20:27:16	13/09/2011 20:29:31	36.89	0.00	1	23	24.44	0.00	2	49	29.81	0.00	1	16	13.30	0.00	1	52	29.69	0.00	2	39	0	0	""
2	641	254	Preview	13/09/2011 20:29:37	13/09/2011 20:29:48	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	828	245	Preview	13/09/2011 20:31:40	13/09/2011 20:32:02	20.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	73	169	Preview	13/09/2011 20:31:48	13/09/2011 20:32:41	29.39	0.00	NA	NA	2.98	0.00	NA	NA	1.39	0.00	NA	NA	16.25	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	664	332	Preview	13/09/2011 20:33:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	421	296	Preview	13/09/2011 20:33:53	13/09/2011 20:34:16	20.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	615	332	Preview	13/09/2011 20:34:06	13/09/2011 20:37:17	190.10	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	421	296	Skipped	13/09/2011 20:34:23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	243	204	Preview	13/09/2011 20:37:10	13/09/2011 20:37:42	30.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	615	332	Accepted	13/09/2011 20:37:35	13/09/2011 20:47:15	121.00	0.00	1	96	95.83	0.00	1	95	147.33	0.00	2	95	134.70	0.00	2	6	80.44	0.00	2	95	0	0	""
2	243	204	Accepted	13/09/2011 20:37:49	13/09/2011 20:41:31	57.73	0.00	2	4	67.13	0.00	1	21	15.36	0.00	2	23	33.98	0.00	1	27	46.60	0.00	2	31	0	0	""
2	6	204	Accepted	13/09/2011 20:41:39	13/09/2011 20:44:44	58.55	0.00	2	10	57.28	0.00	2	14	22.83	0.00	2	52	21.94	0.00	2	86	23.51	0.00	2	16	0	0	""
2	417	637	Preview	13/09/2011 20:44:12	13/09/2011 20:44:24	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	838	204	Accepted	13/09/2011 20:44:49	13/09/2011 20:47:35	77.14	0.00	2	55	22.27	0.00	2	13	34.36	0.00	2	50	19.45	0.00	1	86	12.71	0.00	2	96	0	0	""
2	57	45	Preview	13/09/2011 20:45:14	13/09/2011 20:53:12	470.53	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	152	332	Preview	13/09/2011 20:47:29	13/09/2011 20:47:40	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	512	204	Accepted	13/09/2011 20:47:40	13/09/2011 20:54:08	83.57	0.00	1	30	181.38	0.00	1	35	39.93	0.00	2	78	43.32	0.00	2	68	38.40	0.00	1	97	0	0	""
2	152	332	Accepted	13/09/2011 20:47:47	13/09/2011 20:53:41	128.06	0.00	1	0	52.53	0.00	1	1	46.76	0.00	1	0	59.59	0.00	1	0	67.08	0.00	2	96	0	0	""
2	208	569	Preview	13/09/2011 20:50:57	13/09/2011 20:51:59	40.82	0.00	NA	NA	19.22	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	616	569	Preview	13/09/2011 20:52:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	616	569	Accepted	13/09/2011 20:52:07	13/09/2011 20:55:15	31.98	0.00	2	95	30.43	0.00	2	92	30.47	0.00	1	93	69.75	0.00	1	91	23.88	0.00	1	96	0	0	""
2	370	332	Accepted	13/09/2011 20:53:46	13/09/2011 21:20:43	1522.18	0.00	1	92	23.16	0.00	1	96	13.11	0.00	1	96	22.50	0.00	2	97	35.08	0.00	1	96	0	0	""
2	675	204	Accepted	13/09/2011 20:54:14	13/09/2011 20:57:46	107.55	0.00	1	64	20.97	0.00	2	14	41.01	0.00	2	24	15.85	0.00	2	32	25.43	0.00	2	39	0	0	""
2	388	254	Preview	13/09/2011 20:54:53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	388	254	Accepted	13/09/2011 20:55:04	13/09/2011 20:57:56	27.44	0.00	1	95	46.68	0.00	2	86	28.56	0.00	2	63	39.63	0.00	1	44	28.67	0.00	1	37	0	0	""
2	602	569	Preview	13/09/2011 20:55:18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	119	204	Accepted	13/09/2011 20:57:50	13/09/2011 21:01:11	32.81	0.00	2	34	50.10	0.00	2	2	25.45	0.00	2	80	51.82	0.00	2	73	41.71	0.00	2	44	0	0	""
2	666	254	Preview	13/09/2011 20:58:01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	666	254	Accepted	13/09/2011 20:58:09	13/09/2011 21:01:17	45.10	0.00	2	60	20.37	0.00	1	97	41.54	0.00	1	23	26.91	0.00	2	56	24.88	0.00	2	79	0	0	""
2	459	30	Accepted	13/09/2011 20:59:47	13/09/2011 21:03:36	80.03	10.85	2	95	24.43	0.00	1	0	24.29	0.00	2	1	23.72	0.00	2	1	0.00	60.59	1	96	0	0	""
2	435	664	Preview	13/09/2011 21:00:17	13/09/2011 21:02:18	120.23	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	50	204	Rejected	13/09/2011 21:01:17	13/09/2011 21:16:51	467.27	0.00	2	82	27.76	0.00	1	42	52.02	0.00	1	7	364.09	0.00	1	3	21.77	0.00	2	7	1	0	""
2	181	254	Preview	13/09/2011 21:01:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	220	254	Preview	13/09/2011 21:01:32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	716	254	Preview	13/09/2011 21:01:40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	716	254	Rejected	13/09/2011 21:01:47	13/09/2011 21:05:23	99.06	0.00	2	25	48.35	0.00	1	33	21.06	0.00	1	25	30.23	0.00	1	43	16.31	0.00	1	68	1	0	""
2	665	664	Preview	13/09/2011 21:02:24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	466	30	Accepted	13/09/2011 21:04:09	13/09/2011 21:07:10	22.15	0.00	1	1	46.04	0.00	2	1	20.62	0.00	1	96	24.97	0.00	1	1	0.00	62.77	2	50	0	0	""
2	145	254	Preview	13/09/2011 21:05:30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	145	254	Accepted	13/09/2011 21:05:36	13/09/2011 21:08:21	53.83	0.00	1	7	24.62	0.00	1	40	33.33	0.00	1	34	32.70	0.00	2	55	18.23	0.00	2	42	0	0	""
2	53	462	Preview	13/09/2011 21:05:41	13/09/2011 21:06:03	20.06	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	44	515	Preview	13/09/2011 21:06:30	13/09/2011 21:07:01	30.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	44	515	Skipped	13/09/2011 21:07:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	385	204	Preview	13/09/2011 21:08:24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	180	254	Preview	13/09/2011 21:08:27	13/09/2011 21:08:39	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	180	254	Accepted	13/09/2011 21:08:45	13/09/2011 21:10:34	17.24	0.00	2	40	32.55	0.00	2	81	24.70	0.00	2	40	15.10	0.00	2	50	18.88	0.00	1	71	0	0	""
2	204	23	Preview	13/09/2011 21:08:59	13/09/2011 21:10:22	80.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	781	181	Preview	13/09/2011 21:10:09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	631	254	Preview	13/09/2011 21:10:39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	631	254	Accepted	13/09/2011 21:10:45	13/09/2011 21:12:45	17.81	0.00	1	28	17.85	0.00	2	16	15.68	0.00	2	39	51.18	0.00	1	19	15.92	0.00	1	19	0	0	""
2	412	254	Preview	13/09/2011 21:12:51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	386	254	Preview	13/09/2011 21:12:58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	386	254	Accepted	13/09/2011 21:13:05	13/09/2011 21:14:53	28.40	0.00	1	6	19.22	0.00	1	41	21.34	0.00	2	44	19.30	0.00	2	74	18.43	0.00	1	30	0	0	""
2	175	254	Preview	13/09/2011 21:14:58	13/09/2011 21:15:59	60.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	14	526	Preview	13/09/2011 21:16:44	13/09/2011 21:17:03	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	511	332	Preview	13/09/2011 21:20:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	14	385	Preview	13/09/2011 21:21:25	13/09/2011 21:24:36	82.40	0.00	NA	NA	10.60	0.00	NA	NA	12.45	0.00	NA	NA	84.57	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	372	332	Preview	13/09/2011 21:23:40	13/09/2011 21:35:53	732.28	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	617	350	Preview	13/09/2011 21:23:43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	440	97	Preview	13/09/2011 21:29:32	13/09/2011 21:30:35	60.08	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	60	650	Preview	13/09/2011 21:30:05	13/09/2011 21:30:26	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	440	97	Skipped	13/09/2011 21:30:36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	70	329	Preview	13/09/2011 21:30:53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	783	329	Preview	13/09/2011 21:31:04	13/09/2011 21:31:14	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	55	332	Preview	13/09/2011 21:36:04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	842	97	Preview	13/09/2011 21:36:10	13/09/2011 21:36:34	20.08	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	55	332	Accepted	13/09/2011 21:36:11	13/09/2011 21:39:37	62.72	0.00	1	97	17.69	0.00	2	96	8.52	0.00	1	95	88.86	0.00	1	96	28.50	0.00	1	97	0	0	""
2	621	97	Preview	13/09/2011 21:36:18	13/09/2011 21:36:34	10.08	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	621	97	Skipped	13/09/2011 21:36:36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	37	720	Preview	13/09/2011 21:39:11	13/09/2011 21:42:02	159.28	2.92	NA	NA	6.26	0.00	NA	NA	1.56	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	455	332	Rejected	13/09/2011 21:39:41	13/09/2011 21:48:13	145.12	0.00	1	95	131.75	0.00	2	0	82.22	0.00	2	0	84.81	0.00	1	95	66.83	0.00	2	95	2	0	""
2	787	583	Preview	13/09/2011 21:41:36	13/09/2011 21:42:18	22.46	0.00	NA	NA	6.12	0.00	NA	NA	7.47	0.00	NA	NA	1.92	0.00	NA	NA	2.07	0.00	NA	NA	NA	NA	NA
2	725	720	Preview	13/09/2011 21:42:04	13/09/2011 21:42:15	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	165	720	Preview	13/09/2011 21:42:18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	165	720	Accepted	13/09/2011 21:42:27	13/09/2011 21:44:20	13.02	0.00	2	0	40.37	0.00	1	0	10.06	0.00	1	0	9.12	1.72	2	0	8.47	28.62	2	0	0	0	"Page 5 refused to load"
2	262	720	Preview	13/09/2011 21:44:24	13/09/2011 23:30:56	6391.86	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	713	723	Preview	13/09/2011 21:45:59	13/09/2011 21:46:11	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	11	173	Preview	13/09/2011 21:46:43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	240	105	Preview	13/09/2011 21:47:02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	232	332	Rejected	13/09/2011 21:48:17	13/09/2011 21:55:48	71.58	0.00	1	0	124.56	0.00	2	1	128.48	0.00	2	0	81.39	0.00	1	1	44.17	0.00	2	1	1	0	""
2	169	344	Preview	13/09/2011 21:55:36	13/09/2011 21:56:37	60.08	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
